Data,Label
,
,
,
,
,
,
,
,
,
,
,
,
,
,
مجھ کو ہے دل کا عارضہ اور میری بیوی ڈاکٹر پھر بھلا ہر مزے کی چیز مجھ سے نہ دور جائے کیوں لنچ مرا ہے ابلی دال ناشتہ ایک سادہ ٹوسٹ روسٹ کی خوشبو پھر بھلا ناک میں میری آئے کیوں اصلی گھی سونگھ سکتا ہوں مکھن کو دیکھ سکتا ہوں کھانے کی آرزو مگر ناتواں دل میں آئے کیوں حال مرا نہ پوچھئے چال مری نہ دیکھیے بس اتنا مجھ سے پوچھئے کرتا ہوں بائے بائے کیوں جیتی رہے خدا کرے جس کو مرا خیال ہے سوچ رہا ہوں یہ اشعار ذہن میں میرے آئے کیوں اس کی ہر ایک بات میں چپکے سے مان لیتا ہوں جس کو ہو جان و دل عزیز اس کے خلاف جائے کیوں,Comic
,
,
,
,
,
,
,
,
,
,
,
,
ہم کو کچھ ہلچل مچانی چاہئے دل کی دنیا پھر بسانی چاہئے چاہے سر کے بال ہوں پورے سفید پھر بھی قسمت آزمانی چاہئے ہے ضرورت زوجۂ ثانی کی اب پیار کی تازہ کہانی چاہئے ہو گیا ہے گھر میں کچھ زیادہ سکوں گھر میں اب بچوں کی نانی چاہئے دیکھتے ہیں روز کھڑکی سے جسے وہ پڑوسن گھر میں آنی چاہئے کر لیا برداشت کافی دن اسے بیوی اب میکے کو جانی چاہئے چھوڑ دو حمادؔ حسن اب حرکتیں کچھ شرافت بھی دکھانی چاہئے,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ہماری تھی جو پیاری سی مسہری وہ اب ساسو کی چاہت ہو گئی ہے جلے ہیں اس قدر اس بات سے ہم ہماری کالی رنگت ہو گئی ہے دہل جاتے ہیں بیوی کی گرج سے بس اب کچھ ایسی حالت ہو گئی ہے یوں چلاتی ہے بیوی روز ہم پہ کہ جیسے اس کی عادت ہو گئی ہے بنا لیتے ہیں ہم مسکین صورت ہمیں بھی اب مہارت مہارت ہو گئی ہے سلگتی رہتی ہے بیوی ہماری اسے جلنے کی عادت ہو گئی ہے بہت بے زار ہیں حمادؔ حسن آج سنا ہے کچھ مرمت ہو گئی ہے ہے,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ہم اپنے کمرے میں بے مونس و بے یار بیٹھے ہیں کہ ڈرائنگ روم میں بیوی کے رشتہ دار بیٹھے ہیں یہاں ہم بیٹھ کر چائے کے اک کپ کو ترستے ہیں وہاں سب لے کے بسکٹ کیک کے انبار بیٹھے ہیں ہمارا بس چلے تو سب کو ہی کچلا کھلا دیں ہم مگر قانون سے ڈرتے ہیں اور لاچار بیٹھے ہیں نہ چھیڑو ہم کو اے بی بی پڑوسن طعنے دے دے کر ''تمہیں اٹھکھیلیاں سوجھی ہیں ہم بیزار بیٹھے ہیں'' مرے سالے نے پوچھا دولہا بھائی ہیں کہاں باجی تو وہ بولیں یہیں پر ہیں مگر بے کار بیٹھے ہیں ہماری بلی اور ہم سے ہی میاؤں ہائے ری قسمت مگر ہم کیا کریں کہ قول اپنا ہار بیٹھے ہیں سبھی شادی شدہ ہیں غم زدہ اور اب یہ حالت ہے مصیبت گھر میں ہے اور خود سڑک کے پار بیٹھے ہیں ذرا جا کر میاں حماد حسن کو بھی تسلی دو کہ حضرت شادی کر بیٹھے ہیں اور بے زار بیٹھے ہیں,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
شوہر جی اٹھو گھر سے نکلو شادی کا سوگ منانا کیا جو ہونا تھا وہ ہو کے رہا اب دل کو اور جلانا کیا بیوی کی زبان درازی سے جھنجھلاتے ہو گھبراتے ہو جب شادی کر ہی بیٹھے ہو تو پھر اب شور مچانا کیا سب دوستوں کے اکسانے پر اٹھو تو سہی نکلو تو سہی جب اردو فلم ہی دیکھنی ہے تو شبنم کیا اور شبانہ کیا چلو کوٹ کی ساری جیبوں میں ڈھونڈو تو سہی دیکھو تو سہی اک دس کا نوٹ ہی مل جائے تو ہاتھ اپنا پھیلانا کیا شب بیتی چاند بھی ڈوب چلا اب پاؤں دبانا بند کرو اٹھو جلدی آٹا گوندھو تمہیں ناشتہ نہیں بنانا کیا شادی ہو گئی آزادی چھنی زنجیر پڑی اب پیروں میں میاں آنکھیں لڑانا بند کرو اب ہنسنا کیا اور ہنسانا کیا اب تم شوہر ہو حد میں رہو اور آنکھ مٹکا جانے دو بیوی کے قہر کو نہ دعوت دو تمہیں لوٹ کے گھر نہیں جانا کیا لو بھور بھئی اب اٹھ بیٹھو چائے کا پانی رکھو جا کر بیوی کو اگر چائے نہ ملی تو رات کو کھاؤ گے کھانا کیا,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ڈگ ڈگ ڈگ ڈگ کرتا آیا بندر والا بندر لایا ہاتھ میں اک موٹا سا ڈنڈا ڈنڈے میں اک لال سا جھنڈا کندھے پر میلا سا جھولا پیچھے بندر بھولا بھولا بندر کے ساتھ اک بندریا پہنے ہوئے اک لال گھگریا کوچوں بازاروں سے گزرتا چوک میں آیا ڈگ ڈگ کرتا دیکھ کے کچھ لوگوں کا جمگھٹ اس نے کھیل جمایا جھٹ پٹ جب لوگوں نے گھیرا باندھا چھلنے لگا کاندھے سے کاندھا لے کر ڈنڈا رکھ کر جھولا بندر والا ہنس کر بولا ناچو بیٹا ناچو بیٹا بندر نے بھی جسم سمیٹا اپنے دونوں ہاتھ اٹھا کر گردن اور کولھے مٹکا کر جھجکا اور نہ کچھ شرمایا تھرک تھرک کر ناچ دکھایا دیکھیے اب سسرال میں جانا اور بیوی کو ساتھ میں لانا بیوی پہلے تو شرمائی پھر وہ چھم چھم کر آئی لڑکوں نے بندر کو ستایا بندر کو بھی غصہ آیا جھپٹا ان پر ڈنڈا لے کر ان کو ڈرایا بھپکی دے کر کر کے تماشے ایسے ایسے سب لوگوں سے مانگے پیسے وقت ابھی تھا ٹھنڈا ٹھنڈا چلتا بنا لے جھولا ڈنڈا,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
گھٹائیں گھرتی ہیں بجلی کڑک کے گرتی ہے یہ کس کی پیاس ہے جو بے قرار پھرتی ہے عجیب خوف کی بستی ہے یہ دیا ہی نہیں ہوا بھی خواہش دل کو چھپائے پھرتی ہے نظر نہ پھیر ندامت کو سیر ہونے دے یہ بدلی دل میں کہاں روز روز گھرتی ہے سمیٹ لیتی ہے ہر شے کو اپنے پیکر میں شبیہ کس کی ہے جو پتلیوں میں پھرتی ہے حویلی چھوڑنے کا وقت آ گیا ارشدؔ ستوں لرزتے ہیں اور چھت کی مٹی گرتی ہے,Comic
,
,
,
,
,
,
,
,
,
,
فضائے چمن میں پھیل گئی ہے خوشبوئے گل مگر پھر بھی پریشاں ہے گیسوئے گل تر رکھے شبنم کلیوں کو یہ ہے آرزوئے گل دیکھ یہ چبھتا ہوا کانٹا بھی ہے عضوئے گل کانٹوں پہ مسکرانا بھی ہے شامل خوئے گل زندگیٴ گل دیکھ کر ہم بھی کرتے مانند جستجوئے گل اپنی تقدیر پہ تُو ذرا سا بھی یقیں نہ کر اپنے حُسن پہ تو اور پیدا حُسن بریں نہ کر مری نظر میں تو اک بے وفا کے سوا کچھ نہیں ترے قانون میں دستور جفا کے سوا کچھ نہیں مرے سینے میں اس قلب خفا کے سوا کچھ نہیں مرا تجھ پہ مر مٹنا مری خطا کے سوا کچھ نہیں شب کی یہ اداسی امید فردا کے سوا کچھ نہیں مرا خون جگر بھی تری نگہ میں رنگ حنا کے سوا کچھ نہیں برسوں سے یہ جام چھلکتا رہا مرے سینے میں کیوں تجھے خمار نہ آیا مرا خون جگر بھی پینے میں ترے دل کی داستاں ترے چہرے پہ تحریر ہے مرا طائر عشق صر ف مرے دل میں اسیر ہے مری زباں کی نہیں یہ مرے دل کی تقریر ہے میری خامشی ترے بولنے سے بے نظیر ہے مری آنکھوں میں دولت اشک بھی خطیر ہے تو کیا جانے اس راز کو محو خواب ترا ضمیر ہے کس نظر سے دیکھے وہ چہرے کی ویرانی کیسے سنے دل کی صدا اب تو آئینہ بھی لگتا ہے ان سے کچھ خفا خفا! کیا وجہ ہے ترے ہاتھ سے آج صراحی نہ چھُوٹی نہ غم بچھڑا مجھ سے ا و ر میکشی کی برائی نہ چھُوٹی تری زباں سے مرے لیے وہ ہرزہ سرائی نہ چھُوٹی مسافر عشق کیوں ترے قدموں سے خاک صحرائی نہ چھُوٹی میری زباں سے اب تک تری دل آرائی نہ چھُوٹی جس سے بنتا تھا مرا کوہٴ غم ، آج وہ رائی نہ چھُوٹی نہ آئے گا تجھے نظر یہ حُسن ماہتاب کی ماہتابی میں جو دیکھا ہے تو نے اس حسین کے لب شرابی میں تری طبیعت پہ کسی موسم کا کوئی اثر نہیں مرا دل آوا ز غم سے لرز جانے والا قصر نہیں مرے دل پہ ترا اتنا بڑا ستم قدرت کا امر نہیں کیا ترے پاس مری وفا کا ظلم کے سوا کوئی ثمر نہیں مرا دل تو پگھل گیا مگر مری آنکھ تر نہیں آہ تُو کہیں یہ سمجھ نہ بیٹھے کہ مجھ میں مادہٴ صبرنہیں ترے ہاتھ میں تیر ہو ، خنجر ہو یا ہو شمشیر میں یہی سمجھ لوں گا یہ پھول ہے کوئی خنجر نہیں,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
افطارپہ بیگم نے پکوڑے جو تلے ہیں گوتیل میں لت پت ہیں مگر لگتے بھلے ہیں آلو کو اڑھا رکھا ہے بیسن کا لبادہ مرچیں بھی مناسب ہیں نہ کم نہ زیادہ پالک میں ملا کر اسے سر سبز بنایا جیسے ہی کھلا روزہ مجھے خوب کھلایا مرچوں کے پکوڑوں کا مزہ بعد میں آیا افطار پہ ہم نے تھا بہت شوق سے کھایا بیگم کی میں تعریف بنا رہ نہیں سکتا گرچہ تھا نمک کم مگر یہ کہہ نہیں سکتا,Comic
,
,
,
,
,
,
,
,
,
,
ہم اپنے کمرے میں بے مونس و بے یار بیٹھے ہیں کہ ڈرائنگ روم میں بیوی کے رشتہ دار بیٹھے ہیں یہاں ہم بیٹھ کر چائے کے اک کپ کو ترستے ہیں وہاں سب لے کے بسکٹ کیک کے انبار بیٹھے ہیں ہمارا بس چلے تو سب کو ہی کچلا کھلا دیں ہم مگر قانون سے ڈرتے ہیں اور لاچار بیٹھے ہیں نہ چھیڑو ہم کو اے بی بی پڑوسن طعنے دے دے کر ''تمہیں اٹھکھیلیاں سوجھی ہیں ہم بیزار بیٹھے ہیں'' مرے سالے نے پوچھا دولہا بھائی ہیں کہاں باجی تو وہ بولیں یہیں پر ہیں مگر بے کار بیٹھے ہیں ہماری بلی اور ہم سے ہی میاؤں ہائے ری قسمت مگر ہم کیا کریں کہ قول اپنا ہار بیٹھے ہیں سبھی شادی شدہ ہیں غم زدہ اور اب یہ حالت ہے مصیبت گھر میں ہے اور خود سڑک کے پار بیٹھے ہیں ذرا جا کر میاں حماد حسن کو بھی تسلی دو کہ حضرت شادی کر بیٹھے ہیں اور بے زار بیٹھے ہیں,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
شوہر جی اٹھو گھر سے نکلو شادی کا سوگ منانا کیا جو ہونا تھا وہ ہو کے رہا اب دل کو اور جلانا کیا بیوی کی زبان درازی سے جھنجھلاتے ہو گھبراتے ہو جب شادی کر ہی بیٹھے ہو تو پھر اب شور مچانا کیا سب دوستوں کے اکسانے پر اٹھو تو سہی نکلو تو سہی جب اردو فلم ہی دیکھنی ہے تو شبنم کیا اور شبانہ کیا چلو کوٹ کی ساری جیبوں میں ڈھونڈو تو سہی دیکھو تو سہی اک دس کا نوٹ ہی مل جائے تو ہاتھ اپنا پھیلانا کیا شب بیتی چاند بھی ڈوب چلا اب پاؤں دبانا بند کرو اٹھو جلدی آٹا گوندھو تمہیں ناشتہ نہیں بنانا کیا شادی ہو گئی آزادی چھنی زنجیر پڑی اب پیروں میں میاں آنکھیں لڑانا بند کرو اب ہنسنا کیا اور ہنسانا کیا اب تم شوہر ہو حد میں رہو اور آنکھ مٹکا جانے دو بیوی کے قہر کو نہ دعوت دو تمہیں لوٹ کے گھر نہیں جانا کیا لو بھور بھئی اب اٹھ بیٹھو چائے کا پانی رکھو جا کر بیوی کو اگر چائے نہ ملی تو رات کو کھاؤ گے کھانا کیا,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
گھٹائیں گھرتی ہیں بجلی کڑک کے گرتی ہے یہ کس کی پیاس ہے جو بے قرار پھرتی ہے عجیب خوف کی بستی ہے یہ دیا ہی نہیں ہوا بھی خواہش دل کو چھپائے پھرتی ہے نظر نہ پھیر ندامت کو سیر ہونے دے یہ بدلی دل میں کہاں روز روز گھرتی ہے سمیٹ لیتی ہے ہر شے کو اپنے پیکر میں شبیہ کس کی ہے جو پتلیوں میں پھرتی ہے حویلی چھوڑنے کا وقت آ گیا ارشدؔ ستوں لرزتے ہیں اور چھت کی مٹی گرتی ہے,Comic
,
,
,
,
,
,
,
,
,
,
وہ حال ہے ہر ایک بشر کانپ رہا ہے  بیٹا بھی جھکائے ہوئے سر کانپ رہا ہے شوہر بھی ہے نوکر کی طرح کونے میں دبکا بیگم نے قدم رکھا تو گھر کانپ رہا ہے,Comic
,
,
,
,
گھٹائیں گھرتی ہیں بجلی کڑک کے گرتی ہے یہ کس کی پیاس ہے جو بے قرار پھرتی ہے عجیب خوف کی بستی ہے یہ دیا ہی نہیں ہوا بھی خواہش دل کو چھپائے پھرتی ہے نظر نہ پھیر ندامت کو سیر ہونے دے یہ بدلی دل میں کہاں روز روز گھرتی ہے سمیٹ لیتی ہے ہر شے کو اپنے پیکر میں شبیہ کس کی ہے جو پتلیوں میں پھرتی ہے حویلی چھوڑنے کا وقت آ گیا ارشدؔ ستوں لرزتے ہیں اور چھت کی مٹی گرتی ہے وہ حال ہے ہر ایک بشر کانپ رہا ہے بیٹا بھی جھکائے ہوئے سر کانپ رہا ہے شوہر بھی ہے نوکر کی طرح کونے میں دبکا بیگم نے قدم رکھا تو گھر کانپ رہا ہے,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
میری بیوی نے بنا رکھی ہے فٹبال کی ٹیم مجھ کو معلوم نہیں اس کی تمنا کیا ہے بارہواں بچہ ہے گھر میں مرے آنے والا ''زندگی اور بتا تیرا ارادہ کیا ہے'',Comic
,
,
,
,
گدھے کے ساتھ اک لیڈر کا فوٹو  ذرا دیکھو تو کیا بڑھیا چھپا ہے یہ فوٹو دیکھ کر اک شخص بولا نہ جانے کون سا ان میں گدھا ہے,Comic
,
,
,
,
ہے وٹامن کی کمی عاشق میں تیرے اس قدر اس کو کچھ دکھتا نہیں تیرے نظر آنے کے بعد کھاتا ہے دو کیپسول اور وہ بھی اس ترتیب سے ''اک ترے آنے سے پہلے اک ترے جانے کے بعد''                                                                                                            اب ان برگ ریزاں درختوں پہ,Comic
,
,
,
,
,
نوخیز کونپل نہیں کھل سکے گی نہ ہی اوس زرتار پھولوں سے اب مل سکے گی نہ ہی آسمانوں کی رنگت شہابی نہ چھیڑا کسی نے رباب سحابی ترستی سماعت میں کوئی بھی آواز آتی نہیں آسماں سے ہم اجسام آبی و خاکی بھی جولان گاہ جہاں میں تہی حس تحرک سے عاری کہاں تک جئیں اب کسی برگ وساز حیات آفریں کا کہاں سے پتا لیں؟ مگر ہاں ،چلو کیسہ جاں سے وحشت سے معمور لمحے نکالیں ہتھیلی میں اپنی سمیٹیں زمیں آسماں اپنے تن سے لگا لیں سمندر کی کھینچیں طنابیں قدم پانیوں پر دھریں اجنبی سرزمینوں کے سب دائرے پار کرلیں پہاڑوں کی میخیں اکھیڑیں سبک بار کرلیں زمیں کہکشاوں میں دنیا بسا لیں,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
وہ حال ہے ہر ایک بشر کانپ رہا ہے بیٹا بھی جھکائے ہوئے سر کانپ رہا ہے شوہر بھی ہے نوکر کی طرح کونے میں دبکا م رکھا تو گھر کانپ رہا ہے م رکھا تو گھر کانپ رہا ہے,Comic
,
,
,
,
نادیدہ خوف سے قرنوں پہلے بھی تو خوف تھا شاید روپہلی صبحوں سے پہلے آنگن میں بارش سے پہلے، برگد کے سائے کے اندر ذرد اداس، سے ڈھیروں پتے، کھوج رہے ہیں اپنا مدفن شب کے خوف سے میں نے دن کا دامن جھٹکا سورج کے ہونٹوں پہ رکھی موم کی انگشت جانے کب اس کالی رات کی ناگن زلفیں سورج تیری ساری کرنیں کالی کر دیں                                                                                               ہوا پر تیری نظمیں پڑھ کے پیہم پھونکتی تھی میں خود بےبرگ تھی پر سب پہ موسم پھونکتی تھی میں اپنی بہن کو لے جایا کرتی تھی چمن میں وہاں پھولوں کے دروازے پہ سِم سِم پھونکتی تھی بلا تفریق_ رنگ و نسل و مذہب پیار کرتی میں اپنی گل زمیں کا عکس دائم پھونکتی تھی سمندر بجریوں سے پتھروں سے بھر گیا تھا زمیں بھی سرد تھی لیکن جہنُم پھونکتی تھی مُلائم خواب زاروں جیسا دنیا کو بنانے میں سانسوں پر بلوچستاں کا پرچم پھونکتی تھی میں لا موجود سے موجود میں آنے سے پہلے کسی ویراں سڑک پر ہجر کا دَم پھونکتی تھی زمانے بھر کے زخموں پر سد ا رژنا کی دادی محبت کی جڑی بوٹی کا مرہم پھونکتی تھی وہ میری شاعرہ، میری سہیلی قند_ آہنگ مِری بنجر خِلا میں فکر کا نَم پھونکتی تھی محبت نیم شب باغِ بہاراں سے نکل کر کنارِ صُبح گلزاروں پہ ماتم پھونکتی تھی کسی کے راستے میں اژدھے تھے بھوکے پیاسے کسی کی راہ میں کوئل ترنم پھونکتی تھی,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
در کھول کے دیکھوں ذرا ادراک سے باہر یہ شور سا کیسا ہے مری خاک سے باہر  روداد گزشتہ تو سنی کوزہ گری کی فردا کا بھی کر ذکر جو ہے چاک سے باہر خوش آیا عجب عشق کو یہ جامۂ زیبا نکلا نہیں پھر ہجر کی پوشاک سے باہر چاہا تھا مفر دل نے مگر زلف گرہ گیر پیچاک بناتی رہی پیچاک سے باہر آتا نہیں کچھ یاد کہ اے ساعت نسیاں کیا رکھا ترے طاق پہ کیا طاق سے باہر سنتا ہوں کہیں دور سے نقارا صبا کا اتری ہے بہار اب کے بھی خاشاک سے باہر کچھ دیر ٹھہر اور ذرا دیکھ تماشا ناپید ہیں یہ رونقیں اس خاک سے باہر موجود خلا میں ہیں اگر اور زمینیں افلاک بھی ہوں گے کہیں افلاک سے باہر,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
بے زبانوں کو جب وہ زبان دیتا ہے پڑھنے کو پھر وہ قرآن دیتا ہے بخشنے پہ آئے جب امت کے گنا ہوں کو تحفے میں گناہگاروں کو رمضان دیتا ہے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
میں قبلۂ اول کا خادم ہوں میرے بچوں کو مت روندو  میں دو ارب میں لازم ہوں مجھ کو اکیلا مت سمجھو  میں علی و عمر ، خالد و ہاشم ہوں یک جسم ہوں، اعضاء مت کھینچو  میں انکی خامشی پر نادم ہوں پھر بھی کہتا ہوں مت چھیڑو ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  یہ بت شکنی یہ جذ بہ ابراھیمی راسخ عقیدہ ابراھیم کا اپنے اللہ کے لیۓ  اِذنِ اللہ سے یوں آتشِ نمرود بھی ہُوی گُل و گُلزار ابراھیم کے لیۓ ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  کیا وہ بھی پُل صراط سے گزریں گے؟ جنھوں نے دنیا میں جہنم جھیلی ہو ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  لوگ جیتے جی مر ہی جاتے ہیں فکر ہوتی ہے تو دفنانے کی  لوگ زندگی کھو ہی جاتے ہیں فکر ہوتی ہے تو لوگوں کو بٹھانے کی  مسجد میں اعلان نماز ہوا نہیں کہ فکر ہوتی ہے کھانا جلدی سے کھلانے کی  وہ قبر جس میں ہزاروں سزاؤں کا ڈھیر ہے فکر ہوتی ہے تو خوب کمانے کی  سانسیں رک جاتی ہیں بنا اجازت کے فکر ہوتی ہے تو لوگوں کو گرانے کی  زوال کا خوف تو کچھ بھی نہیں جیسے فکر ہوتی ہے تو بڑھ چڑھ کے بتانے کی  یہ پیسہ یہ شہرت کہاں لے جائینگے بھلا فکر ہوتی ہے تو ششکے دکھانے کی  یہ لوگ جو سینہ چوڑا کرے کہتے ہیں نمازی ہیں فکر ہوتی ہے تو کرداروں کو لہرانے کی  خدا بھی کہتا ہے بار بار کہ جھک جا فکر ہوتی ہے تو خود خدا بن جانے کی ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  تشنگی اسماعیل کی بے تابی ہاجرہ کی تڑ پ ممتا کی ہوا جاری چشمہ صحرا میں  لب بام ہوا آب قدموں میں اسماعیل کے زم زم کی صدا تھی ہوی بہار صحرا میں  نم نہ ہو مٹی بھی گر نہ چا ہے گر چا ہے بہا دے چشمہ سجا دے چمن بھی صحرا میں ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
   باقی رھے گی ذات اسکی سب فنا ہو جائے گا دیکھنا وقت آخر میں کیا سے کیا ہو جائے گا  وہ جو اعمال کے اچھے ہیں وہی رھینگے عیش مین۔ اور برون کی شامت ھے ہر ایک رسوا ہو جائے گا۔۔  مین کوئی مفتی عالم نہیں کہ فتوہ دون تیرے ایمان کا۔ جو تو کر گذرے گا پس اس کا خلاصہ ہو جائے گا۔۔  آہ ! کوئی کسی کی ذات پر بھلا کیچڑ اچھالے کیون کر؟ کسے معلوم کہ کب کوئی متقی پارسا ہو جائے گا ؟؟  اپنے ایمان پر جو قائم رھا دائم مستقل۔۔۔ اسکے لیے خوشخبری ھے آ خرت کا بھلا ہوجائے گا۔ ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  یوں رہا مگن نفس پروری میں محو رہا بس جلب زر ہی میں  حوادث زندگی نے بھی نہ کچھ بدلا ڈھونڈتا رہا تمتعات دنیوی میں  بیت گۓیوں ماہ وسال میرے لگا رہامیں تن پرستی میں  نازاں تھامیں طاقت پراپنی گزرتے ایام نے پہنچادیا کہن سالی میں  پھر بھیدکھلا یہ کہ سب عارضی تھا گنوا بیٹھا وقت میں خود آرائی میں  آسودگان خاک تھا ہونا وجود کومیرے نہ سنوارا روح کو جو تھی جسدخاکی میں  اب چلا ہوں جہاں سے لے کے ہاتھ خالی چند اعمال لۓجارہاہوں عالم پے بسی میں ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  کوئی نہ ٹہرے گا مستقل سدا کے واسطے۔۔۔ سب فنا ہو جائیں گے ھمیشہ کے واسطے۔۔۔  عجب نہیں جب سور آخر فھونکا جائے گا۔ سب قبرون سے نکل دوڑینگے حشر وا کے واسطے۔۔۔  ہر ایک نفسی نفسی کی صدا لگائے ہو گا۔۔۔ اپنے رب کی حضور بخشش تا کے واسطے۔۔۔۔  جس کو آج پرواہ نہیں اپنے پرائے کی۔۔۔ کل وہ بھی صدا لگائے گا دعا کے واسطے۔  ہو کر رھے گا فیصلہ اچھون اور بروں میں۔ کسی کے ساتھ کچھ غلط نہ ہوگا بے جا کے واسطے۔  ہر ایک اپنے اعمالوں کا بدلا پائے گا۔۔ کسی جان پر ظلم نہ ہوگا سدا کے واسطے۔۔  گنہگار ! اپنے گناھوں کے سبب واصل جہنم ہونگے۔ اور مومن جا خلد میں بسے گا ھمیشہ کے واسطے۔۔۔ ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  اپنی خواہش پرواز کو سدا حق کی فضا دے آتی چمن سے پھر لالہ وگل کی صدا بھی کچھ اور ہے  دید کو رنگوں کا حسیں نظارہ گل کی دودن کی زندگی مگر ہوتی دم سے انکے معطر فضا کچھ اور ہے  تیری قبا تیری رفتار و گفتار کی ادا بھی کچھ اور ہے خدا کو منظور تیری دستار کی شان بھی کچھ اور ہے ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
  کتنا بلند مرتبہ پایا حسین نے راہِ خدا میں گھر کو لٹایا حسین نے  کیسے بیاں ہو حضرتِ شبیر کا مقام بے حد بلند مرتبہ پایا حسین نے  چھوڑی نا وقتِ نزع بھی شبیر نے نماز سجدے میں رکھ کے سر کو کٹایا حسین نے  جاری تھی لبِ حسین پہ تلاوت قرآن کی کلام خدا اس حال میں سنایا حسین نے  آلِ نبی کی شانِ تلاوت تو دیکھیے نیزے کی نوک پہ قرآں سنایا حسین نے  کربل کی خاک پہ نثار جاوں میں بار بار خونِ رسول اِس کو پلایا حسین نے  چہرے کا دیکھ کہ سکون ہوتا ہے یہ گماں نانا کا وعدہ خوب نبھایا حسین نے  چھوڑا قلم یہ کہ کر شاہ میرؔ برملا دین رسول پاک کو بچایا حسین نے  Relegious  کیا تم کو بلاتا نہیں لاچارِ فلسطیں کیا ہے کوئی جو پھر سے ہو معمارِ فلسطیں  ناموسِ رسالت پہ تو گردن یہ کٹا دیں ٹی۔ وی۔ پہ ہی بس کرتے ہیں دیدارِ فلسطیں  فرعون جو ہیں مسجدِ اقصیٰ پہ مسلّط موسیٰ ہی بچائے گا وہ دیوارِ فلسطیں  کہنے کو تو رکھتے ہیں یہ ہتھیار بہت پر ثابت بھی کریں خود کو ذرا یارِ فلسطیں  ظالم کو تو پوچھے گا خدا خود ہی مگر تم کہہ سکتے ہو کیا ہم ہیں مددگارِ فلسطیں  اقوامِ متّحِدّہ کو ، کیا دوش بھلا دیں کب بن کے عرب آئے ہیں ، دل دارِ فلسطیں ,Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"  خلافت میں امامت میں جدا صدیق اکبر ہیں امام الاتقیاء و اولیاء صدیق اکبر ہیں  مُصلہ جن کو خود آقا نے دے کہ کر دیا اعلاں کہ دنیائے اِمامت میں جدا صدیق اکبر ہے  سلایا جِن کو خود آقا نے اپنے پاک پہلو میں رتبے میں کچھ ایسے جدا صدیق اکبر ہیں  لُٹا کہ گھر کہا جس نے خدا کافی نبی کافی قسم رب کی امام الاولیاء صدیق اکبر ہیں  علی ؓ کا دیکھنا چہرہ عبادت جنکی ہے لوگو حبیب تاجدارِ ھل اتٰی صدیق اکبر ہیں  "" ثانی اثنین اذھما فی الغار"" کا فرمان بھی دیکھو محب مصطفٰی عبد خدا صدیق اکبر ہیں  خدا نے خود جنھیں صدیق بولا ہے قرآں میں صحابہ کے بنے وہ مقتداء صدیق اکبر ہیں  نبی کے ساتھ ہی ٹھہرے وہ غار ثور میں تنہا بنے پھر یار غار مصطفٰی ﷺ صدیق اکبر ہیں  خدا شاہد غلامِ شاہِ نقشبند ہوں شاہ میر ؔ ہمارے تو روحانی پیشوا صدیق اکبر ہیں ",Religious
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
